host	size	type
GCF_030162195.2_ASM3016219v2_genomic.fna	4.892298	SdTVs
GCF_030169045.1_ASM3016904v1_genomic.fna	4.614131	SdTVs
GCF_030169045.1_ASM3016904v1_genomic.fna	4.614131	SdTVs
GCF_030296855.1_ASM3029685v1_genomic.fna	5.036349	SdTVs
GCF_030296855.1_ASM3029685v1_genomic.fna	5.036349	SdTVs
GCF_030254765.1_ASM3025476v1_genomic.fna	4.832976	SdTVs
GCF_030254765.1_ASM3025476v1_genomic.fna	4.832976	SdTVs
GCF_030388425.1_ASM3038842v1_genomic.fna	6.001395	SdTVs
GCF_030388425.1_ASM3038842v1_genomic.fna	6.001395	SdTVs
GCF_030388425.1_ASM3038842v1_genomic.fna	6.001395	SdTVs
GCF_030388425.1_ASM3038842v1_genomic.fna	6.001395	SdTVs
GCF_030388425.1_ASM3038842v1_genomic.fna	6.001395	SdTVs
GCF_030384765.1_ASM3038476v1_genomic.fna	4.957914	SdTVs
GCF_030384765.1_ASM3038476v1_genomic.fna	4.957914	SdTVs
GCF_030384765.1_ASM3038476v1_genomic.fna	4.957914	SdTVs
GCF_030168815.1_ASM3016881v1_genomic.fna	5.103922	SdTVs
GCF_030295525.1_ASM3029552v1_genomic.fna	5.202722	SdTVs
GCF_030295525.1_ASM3029552v1_genomic.fna	5.202722	SdTVs
GCF_030295525.1_ASM3029552v1_genomic.fna	5.202722	SdTVs
GCF_030169875.1_ASM3016987v1_genomic.fna	5.332922	SdTVs
GCF_030169875.1_ASM3016987v1_genomic.fna	5.332922	SdTVs
GCF_030297255.1_ASM3029725v1_genomic.fna	7.081111	SdTVs
GCF_030142475.1_ASM3014247v1_genomic.fna	4.632022	SdTVs
GCF_030323065.1_ASM3032306v1_genomic.fna	5.676798	SdTVs
GCF_030162075.2_ASM3016207v2_genomic.fna	5.011282	SdTVs
GCF_030272075.1_ASM3027207v1_genomic.fna	5.632733	SdTVs
GCF_030324175.1_ASM3032417v1_genomic.fna	5.81428	SdTVs
GCF_030324175.1_ASM3032417v1_genomic.fna	5.81428	SdTVs
GCF_030324175.1_ASM3032417v1_genomic.fna	5.81428	SdTVs
GCF_030324175.1_ASM3032417v1_genomic.fna	5.81428	SdTVs
GCF_030324175.1_ASM3032417v1_genomic.fna	5.81428	SdTVs
GCF_030324175.1_ASM3032417v1_genomic.fna	5.81428	SdTVs
GCF_030324195.1_ASM3032419v1_genomic.fna	5.149615	SdTVs
GCF_030324195.1_ASM3032419v1_genomic.fna	5.149615	SdTVs
GCF_030324195.1_ASM3032419v1_genomic.fna	5.149615	SdTVs
GCF_030324195.1_ASM3032419v1_genomic.fna	5.149615	SdTVs
GCF_030324195.1_ASM3032419v1_genomic.fna	5.149615	SdTVs
GCF_030166455.1_ASM3016645v1_genomic.fna	4.529879	SdTVs
GCF_030166455.1_ASM3016645v1_genomic.fna	4.529879	SdTVs
GCF_030263875.1_ASM3026387v1_genomic.fna	5.947914	SdTVs
GCF_030263875.1_ASM3026387v1_genomic.fna	5.947914	SdTVs
GCF_030263875.1_ASM3026387v1_genomic.fna	5.947914	SdTVs
GCF_030263875.1_ASM3026387v1_genomic.fna	5.947914	SdTVs
GCF_030263875.1_ASM3026387v1_genomic.fna	5.947914	SdTVs
GCF_030169265.1_ASM3016926v1_genomic.fna	6.184139	SdTVs
GCF_030169265.1_ASM3016926v1_genomic.fna	6.184139	SdTVs
GCF_030169265.1_ASM3016926v1_genomic.fna	6.184139	SdTVs
GCF_030169265.1_ASM3016926v1_genomic.fna	6.184139	SdTVs
GCF_030169265.1_ASM3016926v1_genomic.fna	6.184139	SdTVs
GCF_030296255.1_ASM3029625v1_genomic.fna	5.268388	SdTVs
GCF_030296255.1_ASM3029625v1_genomic.fna	5.268388	SdTVs
GCF_030296255.1_ASM3029625v1_genomic.fna	5.268388	SdTVs
GCF_030296255.1_ASM3029625v1_genomic.fna	5.268388	SdTVs
GCF_030142765.1_ASM3014276v1_genomic.fna	5.010508	SdTVs
GCF_030142765.1_ASM3014276v1_genomic.fna	5.010508	SdTVs
GCF_030142765.1_ASM3014276v1_genomic.fna	5.010508	SdTVs
GCF_030142765.1_ASM3014276v1_genomic.fna	5.010508	SdTVs
GCF_030323665.1_ASM3032366v1_genomic.fna	5.597635	SdTVs
GCF_030162015.2_ASM3016201v2_genomic.fna	4.942718	SdTVs
GCF_030162015.2_ASM3016201v2_genomic.fna	4.942718	SdTVs
GCF_030162015.2_ASM3016201v2_genomic.fna	4.942718	SdTVs
GCF_030388445.1_ASM3038844v1_genomic.fna	5.789401	SdTVs
GCF_030388445.1_ASM3038844v1_genomic.fna	5.789401	SdTVs
GCF_030388445.1_ASM3038844v1_genomic.fna	5.789401	SdTVs
GCF_030388445.1_ASM3038844v1_genomic.fna	5.789401	SdTVs
GCF_030142845.1_ASM3014284v1_genomic.fna	4.84078	SdTVs
GCF_030142845.1_ASM3014284v1_genomic.fna	4.84078	SdTVs
GCF_030142845.1_ASM3014284v1_genomic.fna	4.84078	SdTVs
GCF_030142725.1_ASM3014272v1_genomic.fna	4.99845	SdTVs
GCF_030142725.1_ASM3014272v1_genomic.fna	4.99845	SdTVs
GCF_030296295.1_ASM3029629v1_genomic.fna	4.862256	SdTVs
GCF_030389235.1_ASM3038923v1_genomic.fna	4.938425	SdTVs
GCF_030389235.1_ASM3038923v1_genomic.fna	4.938425	SdTVs
GCF_030389235.1_ASM3038923v1_genomic.fna	4.938425	SdTVs
GCF_030389235.1_ASM3038923v1_genomic.fna	4.938425	SdTVs
GCF_030169335.1_ASM3016933v1_genomic.fna	5.117266	SdTVs
GCF_030168535.1_ASM3016853v1_genomic.fna	4.972118	SdTVs
GCF_030273345.1_ASM3027334v1_genomic.fna	4.994154	SdTVs
GCF_030273345.1_ASM3027334v1_genomic.fna	4.994154	SdTVs
GCF_030142785.1_ASM3014278v1_genomic.fna	4.749733	SdTVs
GCF_030142785.1_ASM3014278v1_genomic.fna	4.749733	SdTVs
GCF_030297415.2_ASM3029741v2_genomic.fna	3.749136	SdTVs
GCF_030297495.2_ASM3029749v2_genomic.fna	3.782409	SdTVs
GCF_030166415.1_ASM3016641v1_genomic.fna	5.033581	SdTVs
GCF_030166415.1_ASM3016641v1_genomic.fna	5.033581	SdTVs
GCF_030254705.1_ASM3025470v1_genomic.fna	4.7778	SdTVs
GCF_030254705.1_ASM3025470v1_genomic.fna	4.7778	SdTVs
GCF_030254705.1_ASM3025470v1_genomic.fna	4.7778	SdTVs
GCF_030286365.1_ASM3028636v1_genomic.fna	5.001678	SdTVs
GCF_030286365.1_ASM3028636v1_genomic.fna	5.001678	SdTVs
GCF_030286365.1_ASM3028636v1_genomic.fna	5.001678	SdTVs
GCF_030254665.1_ASM3025466v1_genomic.fna	4.780113	SdTVs
GCF_030254665.1_ASM3025466v1_genomic.fna	4.780113	SdTVs
GCF_030295645.1_ASM3029564v1_genomic.fna	5.209051	SdTVs
GCF_030295645.1_ASM3029564v1_genomic.fna	5.209051	SdTVs
GCF_030295645.1_ASM3029564v1_genomic.fna	5.209051	SdTVs
GCF_030295645.1_ASM3029564v1_genomic.fna	5.209051	SdTVs
GCF_030295645.1_ASM3029564v1_genomic.fna	5.209051	SdTVs
GCF_030295645.1_ASM3029564v1_genomic.fna	5.209051	SdTVs
GCF_030168715.1_ASM3016871v1_genomic.fna	4.999924	SdTVs
GCF_030168715.1_ASM3016871v1_genomic.fna	4.999924	SdTVs
GCF_030168715.1_ASM3016871v1_genomic.fna	4.999924	SdTVs
GCF_030347245.1_ASM3034724v1_genomic.fna	5.758505	SdTVs
GCF_030347245.1_ASM3034724v1_genomic.fna	5.758505	SdTVs
GCF_030347245.1_ASM3034724v1_genomic.fna	5.758505	SdTVs
GCF_030347245.1_ASM3034724v1_genomic.fna	5.758505	SdTVs
GCF_030347245.1_ASM3034724v1_genomic.fna	5.758505	SdTVs
GCF_030347245.1_ASM3034724v1_genomic.fna	5.758505	SdTVs
GCF_030179805.1_ASM3017980v1_genomic.fna	4.784459	SdTVs
GCF_030252305.1_ASM3025230v1_genomic.fna	2.556156	SdTVs
GCF_030127085.1_ASM3012708v1_genomic.fna	4.801902	SdTVs
GCF_030179475.1_ASM3017947v1_genomic.fna	5.890971	SdTVs
GCF_030179475.1_ASM3017947v1_genomic.fna	5.890971	SdTVs
GCF_030179475.1_ASM3017947v1_genomic.fna	5.890971	SdTVs
GCF_030179475.1_ASM3017947v1_genomic.fna	5.890971	SdTVs
GCF_030179475.1_ASM3017947v1_genomic.fna	5.890971	SdTVs
GCF_030179475.1_ASM3017947v1_genomic.fna	5.890971	SdTVs
GCF_030286265.1_ASM3028626v1_genomic.fna	4.936192	SdTVs
GCF_030286265.1_ASM3028626v1_genomic.fna	4.936192	SdTVs
GCF_030286265.1_ASM3028626v1_genomic.fna	4.936192	SdTVs
GCF_030179635.1_ASM3017963v1_genomic.fna	5.215988	SdTVs
GCF_030179635.1_ASM3017963v1_genomic.fna	5.215988	SdTVs
GCF_030169195.1_ASM3016919v1_genomic.fna	5.116602	SdTVs
GCF_030369655.1_ASM3036965v1_genomic.fna	5.735832	SdTVs
GCF_030369655.1_ASM3036965v1_genomic.fna	5.735832	SdTVs
GCF_030179835.1_ASM3017983v1_genomic.fna	5.465707	SdTVs
GCF_030179835.1_ASM3017983v1_genomic.fna	5.465707	SdTVs
GCF_030179835.1_ASM3017983v1_genomic.fna	5.465707	SdTVs
GCF_030179835.1_ASM3017983v1_genomic.fna	5.465707	SdTVs
GCF_030286115.1_ASM3028611v1_genomic.fna	5.0608	SdTVs
GCF_030179595.1_ASM3017959v1_genomic.fna	5.571345	SdTVs
GCF_030179595.1_ASM3017959v1_genomic.fna	5.571345	SdTVs
GCF_030179595.1_ASM3017959v1_genomic.fna	5.571345	SdTVs
GCF_030179595.1_ASM3017959v1_genomic.fna	5.571345	SdTVs
GCF_030179595.1_ASM3017959v1_genomic.fna	5.571345	SdTVs
GCF_030291275.1_ASM3029127v1_genomic.fna	5.051281	SdTVs
GCF_030285485.1_ASM3028548v1_genomic.fna	5.165039	SdTVs
GCF_030285485.1_ASM3028548v1_genomic.fna	5.165039	SdTVs
GCF_030285485.1_ASM3028548v1_genomic.fna	5.165039	SdTVs
GCF_030285485.1_ASM3028548v1_genomic.fna	5.165039	SdTVs
GCF_030285485.1_ASM3028548v1_genomic.fna	5.165039	SdTVs
GCF_030162035.2_ASM3016203v2_genomic.fna	5.002734	SdTVs
GCF_030347015.1_ASM3034701v1_genomic.fna	5.440453	SdTVs
GCF_030347015.1_ASM3034701v1_genomic.fna	5.440453	SdTVs
GCF_030347015.1_ASM3034701v1_genomic.fna	5.440453	SdTVs
GCF_030142205.1_ASM3014220v1_genomic.fna	4.608707	SdTVs
GCF_030297315.1_ASM3029731v1_genomic.fna	7.106098	SdTVs
GCF_030168735.1_ASM3016873v1_genomic.fna	5.146945	SdTVs
GCF_030168735.1_ASM3016873v1_genomic.fna	5.146945	SdTVs
GCF_030142745.1_ASM3014274v1_genomic.fna	4.816598	SdTVs
GCF_030142745.1_ASM3014274v1_genomic.fna	4.816598	SdTVs
GCF_030142745.1_ASM3014274v1_genomic.fna	4.816598	SdTVs
GCF_030295605.1_ASM3029560v1_genomic.fna	5.127983	SdTVs
GCF_030295605.1_ASM3029560v1_genomic.fna	5.127983	SdTVs
GCF_030344975.1_ASM3034497v1_genomic.fna	5.447838	SdTVs
GCF_030344975.1_ASM3034497v1_genomic.fna	5.447838	SdTVs
GCF_030127185.1_ASM3012718v1_genomic.fna	3.914747	SdTVs
GCF_030127185.1_ASM3012718v1_genomic.fna	3.914747	SdTVs
GCF_030127185.1_ASM3012718v1_genomic.fna	3.914747	SdTVs
GCF_030263955.1_ASM3026395v1_genomic.fna	5.654285	SdTVs
GCF_030263955.1_ASM3026395v1_genomic.fna	5.654285	SdTVs
GCF_030296195.1_ASM3029619v1_genomic.fna	5.186831	SdTVs
GCF_030296195.1_ASM3029619v1_genomic.fna	5.186831	SdTVs
GCF_030296195.1_ASM3029619v1_genomic.fna	5.186831	SdTVs
GCF_030384745.1_ASM3038474v1_genomic.fna	5.012993	SdTVs
GCF_030384745.1_ASM3038474v1_genomic.fna	5.012993	SdTVs
GCF_030384745.1_ASM3038474v1_genomic.fna	5.012993	SdTVs
GCF_030384745.1_ASM3038474v1_genomic.fna	5.012993	SdTVs
GCF_030384745.1_ASM3038474v1_genomic.fna	5.012993	SdTVs
GCF_030384725.1_ASM3038472v1_genomic.fna	4.80114	SdTVs
GCF_030384725.1_ASM3038472v1_genomic.fna	4.80114	SdTVs
GCF_030444555.1_ASM3044455v1_genomic.fna	5.585955	SdTVs
GCF_030444555.1_ASM3044455v1_genomic.fna	5.585955	SdTVs
GCF_030444555.1_ASM3044455v1_genomic.fna	5.585955	SdTVs
GCF_030505775.1_ASM3050577v1_genomic.fna	5.002349	SdTVs
GCF_030505775.1_ASM3050577v1_genomic.fna	5.002349	SdTVs
GCF_030505775.1_ASM3050577v1_genomic.fna	5.002349	SdTVs
GCF_030505775.1_ASM3050577v1_genomic.fna	5.002349	SdTVs
GCF_030505775.1_ASM3050577v1_genomic.fna	5.002349	SdTVs
GCF_030505715.1_ASM3050571v1_genomic.fna	4.985894	SdTVs
GCF_030505715.1_ASM3050571v1_genomic.fna	4.985894	SdTVs
GCF_030505715.1_ASM3050571v1_genomic.fna	4.985894	SdTVs
GCF_030505715.1_ASM3050571v1_genomic.fna	4.985894	SdTVs
GCF_030505715.1_ASM3050571v1_genomic.fna	4.985894	SdTVs
GCF_030419085.1_ASM3041908v1_genomic.fna	5.398143	SdTVs
GCF_030419085.1_ASM3041908v1_genomic.fna	5.398143	SdTVs
GCF_030419085.1_ASM3041908v1_genomic.fna	5.398143	SdTVs
GCF_030419085.1_ASM3041908v1_genomic.fna	5.398143	SdTVs
GCF_030419085.1_ASM3041908v1_genomic.fna	5.398143	SdTVs
GCF_030517175.1_ASM3051717v1_genomic.fna	4.919121	SdTVs
GCF_030517175.1_ASM3051717v1_genomic.fna	4.919121	SdTVs
GCF_030517175.1_ASM3051717v1_genomic.fna	4.919121	SdTVs
GCF_030517175.1_ASM3051717v1_genomic.fna	4.919121	SdTVs
GCF_030436425.1_ASM3043642v1_genomic.fna	4.80771	SdTVs
GCF_030436425.1_ASM3043642v1_genomic.fna	4.80771	SdTVs
GCF_030438435.1_ASM3043843v1_genomic.fna	5.278067	SdTVs
GCF_030438435.1_ASM3043843v1_genomic.fna	5.278067	SdTVs
GCF_030438435.1_ASM3043843v1_genomic.fna	5.278067	SdTVs
GCF_030389945.1_ASM3038994v1_genomic.fna	5.505806	SdTVs
GCF_030389945.1_ASM3038994v1_genomic.fna	5.505806	SdTVs
GCF_030389945.1_ASM3038994v1_genomic.fna	5.505806	SdTVs
GCF_030389945.1_ASM3038994v1_genomic.fna	5.505806	SdTVs
GCF_030389945.1_ASM3038994v1_genomic.fna	5.505806	SdTVs
GCF_030490165.1_ASM3049016v1_genomic.fna	6.016882	SdTVs
GCF_030490165.1_ASM3049016v1_genomic.fna	6.016882	SdTVs
GCF_030490165.1_ASM3049016v1_genomic.fna	6.016882	SdTVs
GCF_030490165.1_ASM3049016v1_genomic.fna	6.016882	SdTVs
GCF_030490165.1_ASM3049016v1_genomic.fna	6.016882	SdTVs
GCF_030490165.1_ASM3049016v1_genomic.fna	6.016882	SdTVs
GCF_030389715.1_ASM3038971v1_genomic.fna	5.441019	SdTVs
GCF_030389715.1_ASM3038971v1_genomic.fna	5.441019	SdTVs
GCF_030708375.1_ASM3070837v1_genomic.fna	5.102481	SdTVs
GCF_030708375.1_ASM3070837v1_genomic.fna	5.102481	SdTVs
GCF_030505815.1_ASM3050581v1_genomic.fna	5.01543	SdTVs
GCF_030505815.1_ASM3050581v1_genomic.fna	5.01543	SdTVs
GCF_030505815.1_ASM3050581v1_genomic.fna	5.01543	SdTVs
GCF_030505815.1_ASM3050581v1_genomic.fna	5.01543	SdTVs
GCF_030505815.1_ASM3050581v1_genomic.fna	5.01543	SdTVs
GCF_030490225.1_ASM3049022v1_genomic.fna	5.629612	SdTVs
GCF_030490225.1_ASM3049022v1_genomic.fna	5.629612	SdTVs
GCF_030490225.1_ASM3049022v1_genomic.fna	5.629612	SdTVs
GCF_030490225.1_ASM3049022v1_genomic.fna	5.629612	SdTVs
GCF_030490225.1_ASM3049022v1_genomic.fna	5.629612	SdTVs
GCF_030490225.1_ASM3049022v1_genomic.fna	5.629612	SdTVs
GCF_030520165.1_ASM3052016v1_genomic.fna	5.088163	SdTVs
GCF_030520165.1_ASM3052016v1_genomic.fna	5.088163	SdTVs
GCF_030520165.1_ASM3052016v1_genomic.fna	5.088163	SdTVs
GCF_030687185.1_ASM3068718v1_genomic.fna	5.934031	SdTVs
GCF_030544975.1_ASM3054497v1_genomic.fna	5.986115	SdTVs
GCF_030544975.1_ASM3054497v1_genomic.fna	5.986115	SdTVs
GCF_030544975.1_ASM3054497v1_genomic.fna	5.986115	SdTVs
GCF_030544975.1_ASM3054497v1_genomic.fna	5.986115	SdTVs
GCF_030544975.1_ASM3054497v1_genomic.fna	5.986115	SdTVs
GCF_030515475.1_ASM3051547v1_genomic.fna	5.203382	SdTVs
GCF_030515475.1_ASM3051547v1_genomic.fna	5.203382	SdTVs
GCF_030439685.1_ASM3043968v1_genomic.fna	4.807678	SdTVs
GCF_030439685.1_ASM3043968v1_genomic.fna	4.807678	SdTVs
GCF_030490245.1_ASM3049024v1_genomic.fna	5.847315	SdTVs
GCF_030490245.1_ASM3049024v1_genomic.fna	5.847315	SdTVs
GCF_030490245.1_ASM3049024v1_genomic.fna	5.847315	SdTVs
GCF_030490245.1_ASM3049024v1_genomic.fna	5.847315	SdTVs
GCF_030490245.1_ASM3049024v1_genomic.fna	5.847315	SdTVs
GCF_030490245.1_ASM3049024v1_genomic.fna	5.847315	SdTVs
GCF_030490125.1_ASM3049012v1_genomic.fna	5.774883	SdTVs
GCF_030490125.1_ASM3049012v1_genomic.fna	5.774883	SdTVs
GCF_030490125.1_ASM3049012v1_genomic.fna	5.774883	SdTVs
GCF_030490125.1_ASM3049012v1_genomic.fna	5.774883	SdTVs
GCF_030490125.1_ASM3049012v1_genomic.fna	5.774883	SdTVs
GCF_030490125.1_ASM3049012v1_genomic.fna	5.774883	SdTVs
GCF_030490125.1_ASM3049012v1_genomic.fna	5.774883	SdTVs
GCF_030490325.1_ASM3049032v1_genomic.fna	6.316213	SdTVs
GCF_030717725.1_ASM3071772v1_genomic.fna	5.843268	SdTVs
GCF_030717725.1_ASM3071772v1_genomic.fna	5.843268	SdTVs
GCF_030717725.1_ASM3071772v1_genomic.fna	5.843268	SdTVs
GCF_030717725.1_ASM3071772v1_genomic.fna	5.843268	SdTVs
GCF_030717725.1_ASM3071772v1_genomic.fna	5.843268	SdTVs
GCF_030505975.1_ASM3050597v1_genomic.fna	5.000428	SdTVs
GCF_030505975.1_ASM3050597v1_genomic.fna	5.000428	SdTVs
GCF_030505975.1_ASM3050597v1_genomic.fna	5.000428	SdTVs
GCF_030505975.1_ASM3050597v1_genomic.fna	5.000428	SdTVs
GCF_030644625.1_ASM3064462v1_genomic.fna	5.335409	SdTVs
GCF_030644625.1_ASM3064462v1_genomic.fna	5.335409	SdTVs
GCF_030413805.1_ASM3041380v1_genomic.fna	5.47708	SdTVs
GCF_030413805.1_ASM3041380v1_genomic.fna	5.47708	SdTVs
GCF_030413805.1_ASM3041380v1_genomic.fna	5.47708	SdTVs
GCF_030413805.1_ASM3041380v1_genomic.fna	5.47708	SdTVs
GCF_030413805.1_ASM3041380v1_genomic.fna	5.47708	SdTVs
GCF_030413805.1_ASM3041380v1_genomic.fna	5.47708	SdTVs
GCF_030515375.1_ASM3051537v1_genomic.fna	5.21885	SdTVs
GCF_030515375.1_ASM3051537v1_genomic.fna	5.21885	SdTVs
GCF_030515375.1_ASM3051537v1_genomic.fna	5.21885	SdTVs
GCF_030515375.1_ASM3051537v1_genomic.fna	5.21885	SdTVs
GCF_030704345.1_ASM3070434v1_genomic.fna	5.915074	SdTVs
GCF_030704345.1_ASM3070434v1_genomic.fna	5.915074	SdTVs
GCF_030704345.1_ASM3070434v1_genomic.fna	5.915074	SdTVs
GCF_030704345.1_ASM3070434v1_genomic.fna	5.915074	SdTVs
GCF_030704345.1_ASM3070434v1_genomic.fna	5.915074	SdTVs
GCF_030520285.1_ASM3052028v1_genomic.fna	5.929531	SdTVs
GCF_030520285.1_ASM3052028v1_genomic.fna	5.929531	SdTVs
GCF_030419125.1_ASM3041912v1_genomic.fna	5.446089	SdTVs
GCF_030419125.1_ASM3041912v1_genomic.fna	5.446089	SdTVs
GCF_030419125.1_ASM3041912v1_genomic.fna	5.446089	SdTVs
GCF_030419125.1_ASM3041912v1_genomic.fna	5.446089	SdTVs
GCF_030490555.1_ASM3049055v1_genomic.fna	5.792021	SdTVs
GCF_030490555.1_ASM3049055v1_genomic.fna	5.792021	SdTVs
GCF_030490555.1_ASM3049055v1_genomic.fna	5.792021	SdTVs
GCF_030490555.1_ASM3049055v1_genomic.fna	5.792021	SdTVs
GCF_030490555.1_ASM3049055v1_genomic.fna	5.792021	SdTVs
GCF_030490555.1_ASM3049055v1_genomic.fna	5.792021	SdTVs
GCF_030708015.1_ASM3070801v1_genomic.fna	5.444223	SdTVs
GCF_030708015.1_ASM3070801v1_genomic.fna	5.444223	SdTVs
GCF_030708015.1_ASM3070801v1_genomic.fna	5.444223	SdTVs
GCF_030708015.1_ASM3070801v1_genomic.fna	5.444223	SdTVs
GCF_030556675.1_ASM3055667v1_genomic.fna	5.736632	SdTVs
GCF_030556675.1_ASM3055667v1_genomic.fna	5.736632	SdTVs
GCF_030444575.1_ASM3044457v1_genomic.fna	5.450755	SdTVs
GCF_030444575.1_ASM3044457v1_genomic.fna	5.450755	SdTVs
GCF_030444575.1_ASM3044457v1_genomic.fna	5.450755	SdTVs
GCF_030444575.1_ASM3044457v1_genomic.fna	5.450755	SdTVs
GCF_030708315.1_ASM3070831v1_genomic.fna	5.127186	SdTVs
GCF_030708315.1_ASM3070831v1_genomic.fna	5.127186	SdTVs
GCF_030515255.1_ASM3051525v1_genomic.fna	5.15187	SdTVs
GCF_030515255.1_ASM3051525v1_genomic.fna	5.15187	SdTVs
GCF_030515255.1_ASM3051525v1_genomic.fna	5.15187	SdTVs
GCF_030480605.1_ASM3048060v1_genomic.fna	6.282188	SdTVs
GCF_030644525.1_ASM3064452v1_genomic.fna	8.12497	SdTVs
GCF_030515175.1_ASM3051517v1_genomic.fna	5.056674	SdTVs
GCF_030515175.1_ASM3051517v1_genomic.fna	5.056674	SdTVs
GCF_030515175.1_ASM3051517v1_genomic.fna	5.056674	SdTVs
GCF_030412885.1_ASM3041288v1_genomic.fna	5.734026	SdTVs
GCF_030412885.1_ASM3041288v1_genomic.fna	5.734026	SdTVs
GCF_030389855.1_ASM3038985v1_genomic.fna	5.219751	SdTVs
GCF_030389855.1_ASM3038985v1_genomic.fna	5.219751	SdTVs
GCF_030389855.1_ASM3038985v1_genomic.fna	5.219751	SdTVs
GCF_030707975.1_ASM3070797v1_genomic.fna	5.363779	SdTVs
GCF_030707975.1_ASM3070797v1_genomic.fna	5.363779	SdTVs
GCF_030717665.1_ASM3071766v1_genomic.fna	5.024434	SdTVs
GCF_030717665.1_ASM3071766v1_genomic.fna	5.024434	SdTVs
GCF_030717665.1_ASM3071766v1_genomic.fna	5.024434	SdTVs
GCF_030717665.1_ASM3071766v1_genomic.fna	5.024434	SdTVs
GCF_030515555.1_ASM3051555v1_genomic.fna	5.226528	SdTVs
GCF_030515555.1_ASM3051555v1_genomic.fna	5.226528	SdTVs
GCF_030515555.1_ASM3051555v1_genomic.fna	5.226528	SdTVs
GCF_030687005.1_ASM3068700v1_genomic.fna	6.049705	SdTVs
GCF_030582395.1_ASM3058239v1_genomic.fna	5.356255	SdTVs
GCF_030582395.1_ASM3058239v1_genomic.fna	5.356255	SdTVs
GCF_030708295.1_ASM3070829v1_genomic.fna	5.363539	SdTVs
GCF_030708295.1_ASM3070829v1_genomic.fna	5.363539	SdTVs
GCF_030708295.1_ASM3070829v1_genomic.fna	5.363539	SdTVs
GCF_030490575.1_ASM3049057v1_genomic.fna	5.9205	SdTVs
GCF_030490575.1_ASM3049057v1_genomic.fna	5.9205	SdTVs
GCF_030490575.1_ASM3049057v1_genomic.fna	5.9205	SdTVs
GCF_030490575.1_ASM3049057v1_genomic.fna	5.9205	SdTVs
GCF_030490575.1_ASM3049057v1_genomic.fna	5.9205	SdTVs
GCF_030490575.1_ASM3049057v1_genomic.fna	5.9205	SdTVs
GCF_030413745.1_ASM3041374v1_genomic.fna	5.222294	SdTVs
GCF_030413745.1_ASM3041374v1_genomic.fna	5.222294	SdTVs
GCF_030708175.1_ASM3070817v1_genomic.fna	5.43193	SdTVs
GCF_030708175.1_ASM3070817v1_genomic.fna	5.43193	SdTVs
GCF_030708175.1_ASM3070817v1_genomic.fna	5.43193	SdTVs
GCF_030708235.1_ASM3070823v1_genomic.fna	5.388022	SdTVs
GCF_030708235.1_ASM3070823v1_genomic.fna	5.388022	SdTVs
GCF_030708235.1_ASM3070823v1_genomic.fna	5.388022	SdTVs
GCF_030708235.1_ASM3070823v1_genomic.fna	5.388022	SdTVs
GCF_030708535.1_ASM3070853v1_genomic.fna	5.4326	SdTVs
GCF_030708535.1_ASM3070853v1_genomic.fna	5.4326	SdTVs
GCF_030708535.1_ASM3070853v1_genomic.fna	5.4326	SdTVs
GCF_030515595.1_ASM3051559v1_genomic.fna	4.922876	SdTVs
GCF_030515595.1_ASM3051559v1_genomic.fna	4.922876	SdTVs
GCF_030515595.1_ASM3051559v1_genomic.fna	4.922876	SdTVs
GCF_030707895.1_ASM3070789v1_genomic.fna	5.357694	SdTVs
GCF_030707895.1_ASM3070789v1_genomic.fna	5.357694	SdTVs
GCF_030389735.1_ASM3038973v1_genomic.fna	5.156372	SdTVs
GCF_030389735.1_ASM3038973v1_genomic.fna	5.156372	SdTVs
GCF_030389735.1_ASM3038973v1_genomic.fna	5.156372	SdTVs
GCF_030389735.1_ASM3038973v1_genomic.fna	5.156372	SdTVs
GCF_030389735.1_ASM3038973v1_genomic.fna	5.156372	SdTVs
GCF_030389735.1_ASM3038973v1_genomic.fna	5.156372	SdTVs
GCF_030708255.1_ASM3070825v1_genomic.fna	5.564723	SdTVs
GCF_030708255.1_ASM3070825v1_genomic.fna	5.564723	SdTVs
GCF_030708255.1_ASM3070825v1_genomic.fna	5.564723	SdTVs
GCF_030708255.1_ASM3070825v1_genomic.fna	5.564723	SdTVs
GCF_030708255.1_ASM3070825v1_genomic.fna	5.564723	SdTVs
GCF_030708255.1_ASM3070825v1_genomic.fna	5.564723	SdTVs
GCF_030490205.1_ASM3049020v1_genomic.fna	5.506118	SdTVs
GCF_030490205.1_ASM3049020v1_genomic.fna	5.506118	SdTVs
GCF_030490205.1_ASM3049020v1_genomic.fna	5.506118	SdTVs
GCF_030490205.1_ASM3049020v1_genomic.fna	5.506118	SdTVs
GCF_030490205.1_ASM3049020v1_genomic.fna	5.506118	SdTVs
GCF_030490205.1_ASM3049020v1_genomic.fna	5.506118	SdTVs
GCF_030717525.1_ASM3071752v1_genomic.fna	5.242195	SdTVs
GCF_030440425.1_ASM3044042v1_genomic.fna	4.478124	SdTVs
GCF_030505835.1_ASM3050583v1_genomic.fna	5.011958	SdTVs
GCF_030505835.1_ASM3050583v1_genomic.fna	5.011958	SdTVs
GCF_030505835.1_ASM3050583v1_genomic.fna	5.011958	SdTVs
GCF_030505835.1_ASM3050583v1_genomic.fna	5.011958	SdTVs
GCF_030505835.1_ASM3050583v1_genomic.fna	5.011958	SdTVs
GCF_030708215.1_ASM3070821v1_genomic.fna	5.382852	SdTVs
